hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000002451,7162,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-23 8:27:34,2020-04-23 8:27:34,2020-04-23,0,0,33,0,0,0,0,0
DOH000000000002451,5067,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-21 10:23:21,2020-04-21 10:23:21,2020-04-21,0,0,33,0,0,0,0,0
DOH000000000002451,2190,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-18 11:21:28,2020-04-18 11:21:28,2020-04-18,0,0,33,0,0,0,0,0
DOH000000000002451,13210,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-27 8:40:14,2020-04-27 8:40:14,2020-04-27,0,0,33,0,0,0,0,0
DOH000000000002451,8574,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-24 8:20:49,2020-04-24 8:20:49,2020-04-24,0,0,33,0,0,0,0,0
DOH000000000002451,11923,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-26 9:46:51,2020-04-26 9:46:51,2020-04-26,0,0,33,0,0,0,0,0
DOH000000000002451,16480,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-29 8:49:03,2020-04-29 8:49:03,2020-04-29,0,0,33,0,0,0,0,0
DOH000000000002451,10140,DONA MARIA D. TAN MEMORIAL HOSPITAL,2020-04-25 8:22:56,2020-04-25 8:22:56,2020-04-25,0,0,33,0,0,0,0,0
DOH000000000002452,1954,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-18 8:40:18,2020-04-18 8:40:18,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000002452,5697,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-22 7:53:53,2020-04-22 7:53:53,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000002452,14182,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-28 6:07:52,2020-04-28 6:07:52,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000002452,3453,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-20 7:37:17,2020-04-20 7:37:17,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000002452,2839,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-19 8:48:33,2020-04-19 8:48:33,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000002452,159,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-16 8:17:37,2020-04-16 8:17:37,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000002452,12584,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-27 6:05:51,2020-04-27 6:05:51,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000002452,15822,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-29 6:22:18,2020-04-29 6:22:18,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000002452,6889,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-23 7:45:16,2020-04-23 7:45:16,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002452,9680,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-25 4:34:47,2020-04-25 4:34:47,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002452,8162,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-24 6:04:02,2020-04-24 6:04:02,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000002452,826,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-17 7:44:32,2020-04-17 7:44:32,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000002452,4380,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-21 6:25:37,2020-04-21 6:25:37,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000002452,11275,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-26 7:29:45,2020-04-26 7:29:45,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000002462,4449,SIPOCOT DISTRICT HOSPITAL,2020-04-21 7:19:41,2020-04-21 7:19:41,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000002462,1881,SIPOCOT DISTRICT HOSPITAL,2020-04-18 8:19:43,2020-04-18 8:19:43,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000002462,14436,SIPOCOT DISTRICT HOSPITAL,2020-04-28 7:53:41,2020-04-28 7:53:41,2020-04-28,0,0,2,0,0,0,0,0
DOH000000000002462,15999,SIPOCOT DISTRICT HOSPITAL,2020-04-29 7:41:54,2020-04-29 7:41:54,2020-04-29,0,0,2,0,0,0,0,0
DOH000000000002462,10172,SIPOCOT DISTRICT HOSPITAL,2020-04-25 8:29:40,2020-04-25 8:29:40,2020-04-25,0,0,2,0,0,0,0,0
DOH000000000002462,11841,SIPOCOT DISTRICT HOSPITAL,2020-04-26 9:18:28,2020-04-26 9:18:28,2020-04-26,0,0,2,0,0,0,0,0
DOH000000000002462,3384,SIPOCOT DISTRICT HOSPITAL,2020-04-20 7:11:15,2020-04-20 7:11:15,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000002462,831,SIPOCOT DISTRICT HOSPITAL,2020-04-17 7:47:06,2020-04-17 7:47:06,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000002462,141,SIPOCOT DISTRICT HOSPITAL,2020-04-16 8:08:55,2020-04-16 8:08:55,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000002462,6863,SIPOCOT DISTRICT HOSPITAL,2020-04-23 7:36:27,2020-04-23 7:36:27,2020-04-23,0,0,2,0,0,0,0,0
DOH000000000002462,5597,SIPOCOT DISTRICT HOSPITAL,2020-04-22 7:24:14,2020-04-22 7:24:14,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000002462,8386,SIPOCOT DISTRICT HOSPITAL,2020-04-24 7:58:07,2020-04-24 7:58:07,2020-04-24,0,0,2,0,0,0,0,0
DOH000000000002462,2753,SIPOCOT DISTRICT HOSPITAL,2020-04-19 8:22:10,2020-04-19 8:22:10,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000002462,12755,SIPOCOT DISTRICT HOSPITAL,2020-04-27 7:36:02,2020-04-27 7:36:02,2020-04-27,0,0,2,0,0,0,0,0
DOH000000000002463,3122,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-19 12:42:12,2020-04-19 12:42:12,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000002463,10879,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-25 14:30:49,2020-04-25 14:30:49,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002463,13565,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-27 10:07:38,2020-04-27 10:07:38,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000002463,15340,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-28 11:48:48,2020-04-28 11:48:48,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000002463,4200,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-20 14:19:46,2020-04-20 14:19:46,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000002463,8316,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-24 7:41:40,2020-04-24 7:41:40,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000002463,5075,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-21 10:25:59,2020-04-21 10:25:59,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000002463,494,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-16 13:00:37,2020-04-16 13:00:37,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000002463,6536,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-22 14:16:38,2020-04-22 14:16:38,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000002463,16571,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-29 9:04:22,2020-04-29 9:04:22,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000002463,7242,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-23 8:37:48,2020-04-23 8:37:48,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002463,11447,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-26 8:06:09,2020-04-26 8:06:09,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000002463,1267,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-17 10:28:34,2020-04-17 10:28:34,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000002463,2221,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,2020-04-18 11:45:49,2020-04-18 11:45:49,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000002471,12779,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-27 7:42:21,2020-04-27 7:42:21,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000002471,8903,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-24 9:15:08,2020-04-24 9:15:08,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000002471,2710,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-19 8:14:54,2020-04-19 8:14:54,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000002471,4622,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-21 8:09:20,2020-04-21 8:09:20,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000002471,5952,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-22 8:37:35,2020-04-22 8:37:35,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000002471,9825,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-25 7:29:44,2020-04-25 7:29:44,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002471,16348,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-29 8:30:07,2020-04-29 8:30:07,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000002471,7150,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-23 8:24:37,2020-04-23 8:24:37,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002471,11621,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-26 8:26:57,2020-04-26 8:26:57,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000002471,520,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-16 13:38:55,2020-04-16 13:38:55,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000002471,14793,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-28 8:38:08,2020-04-28 8:38:08,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000002471,3736,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-20 8:32:34,2020-04-20 8:32:34,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000002471,1063,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-17 8:38:28,2020-04-17 8:38:28,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000002471,1778,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER,2020-04-18 8:02:55,2020-04-18 8:02:55,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000002479,9629,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-24 17:19:27,2020-04-24 17:19:27,2020-04-24,0,0,2,0,0,0,0,0
DOH000000000002479,3158,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-19 13:35:04,2020-04-19 13:35:04,2020-04-19,2,0,0,2,0,0,2,0
DOH000000000002479,13941,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-27 14:21:26,2020-04-27 14:21:26,2020-04-27,0,0,1,1,0,0,0,0
DOH000000000002479,11079,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-25 17:54:28,2020-04-25 17:54:28,2020-04-25,0,0,2,0,0,0,0,0
DOH000000000002479,15589,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-28 15:25:51,2020-04-28 15:25:51,2020-04-28,0,0,1,1,0,0,0,0
DOH000000000002479,17104,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-29 13:12:01,2020-04-29 13:12:01,2020-04-29,0,0,1,1,0,0,0,0
DOH000000000002479,8027,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-23 16:18:51,2020-04-23 16:18:51,2020-04-23,0,0,2,0,0,0,0,0
DOH000000000002479,3927,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-20 9:42:58,2020-04-20 9:42:58,2020-04-20,2,0,1,1,0,0,2,0
DOH000000000002479,6617,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-22 15:42:42,2020-04-22 15:42:42,2020-04-22,0,0,1,1,0,0,0,0
DOH000000000002479,492,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-16 12:59:45,2020-04-16 12:59:45,2020-04-16,0,0,0,2,0,0,0,0
DOH000000000002479,1478,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-17 15:18:57,2020-04-17 15:18:57,2020-04-17,2,0,0,2,0,0,0,0
DOH000000000002479,2296,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-18 14:00:21,2020-04-18 14:00:21,2020-04-18,0,0,0,2,0,0,0,0
DOH000000000002479,5423,"DIGOS DOCTORS? HOSPITAL, INC.",2020-04-21 16:37:11,2020-04-21 16:37:11,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000002482,14954,H-VILL HOSPITAL,2020-04-28 9:03:31,2020-04-28 9:03:31,2020-04-28,0,0,0,1,0,0,1,0
DOH000000000002483,9022,LIPUNAN HOSPITAL,2020-04-24 9:44:28,2020-04-24 9:44:28,2020-04-24,0,0,4,2,0,0,0,0
DOH000000000002483,7501,LIPUNAN HOSPITAL,2020-04-23 9:40:04,2020-04-23 9:40:04,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002483,3144,LIPUNAN HOSPITAL,2020-04-19 13:14:00,2020-04-19 13:14:00,2020-04-19,0,0,10,1,0,0,0,0
DOH000000000002483,2348,LIPUNAN HOSPITAL,2020-04-18 16:02:27,2020-04-18 16:02:27,2020-04-18,0,0,1,0,11,0,0,0
DOH000000000002483,10458,LIPUNAN HOSPITAL,2020-04-25 9:35:43,2020-04-25 9:35:43,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002483,15503,LIPUNAN HOSPITAL,2020-04-28 14:19:13,2020-04-28 14:19:13,2020-04-28,0,0,5,1,0,0,0,0
DOH000000000002483,6154,LIPUNAN HOSPITAL,2020-04-22 9:29:27,2020-04-22 9:29:27,2020-04-22,0,0,6,3,0,0,0,0
DOH000000000002483,13563,LIPUNAN HOSPITAL,2020-04-27 10:07:03,2020-04-27 10:07:03,2020-04-27,0,0,5,1,0,0,0,0
DOH000000000002483,16683,LIPUNAN HOSPITAL,2020-04-29 9:34:11,2020-04-29 9:34:11,2020-04-29,0,0,4,2,0,0,0,0
DOH000000000002483,11995,LIPUNAN HOSPITAL,2020-04-26 10:19:55,2020-04-26 10:19:55,2020-04-26,0,0,0,0,4,2,0,0
DOH000000000002483,4121,LIPUNAN HOSPITAL,2020-04-20 12:24:15,2020-04-20 12:24:15,2020-04-20,0,0,10,0,0,0,0,0
DOH000000000002483,5060,LIPUNAN HOSPITAL,2020-04-21 10:13:57,2020-04-21 10:13:57,2020-04-21,0,0,6,2,0,0,0,0
DOH000000000002488,8084,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-23 17:02:55,2020-04-23 17:02:55,2020-04-23,0,0,0,0,2,0,0,0
DOH000000000002488,10149,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-25 8:25:19,2020-04-25 8:25:19,2020-04-25,0,0,0,0,2,1,0,0
DOH000000000002488,12724,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-27 7:29:11,2020-04-27 7:29:11,2020-04-27,0,0,0,0,0,2,0,0
DOH000000000002488,14736,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-28 8:29:40,2020-04-28 8:29:40,2020-04-28,0,0,0,2,0,0,0,0
DOH000000000002488,16210,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-29 8:11:22,2020-04-29 8:11:22,2020-04-29,0,0,2,1,0,0,0,0
DOH000000000002488,8179,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-24 6:33:55,2020-04-24 6:33:55,2020-04-24,0,0,0,0,2,0,0,0
DOH000000000002488,11680,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-26 8:35:51,2020-04-26 8:35:51,2020-04-26,0,0,0,0,1,1,0,0
DOH000000000002490,5877,AMOROSO MEDICAL CLINIC,2020-04-22 8:24:06,2020-04-22 8:24:06,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000002490,16257,AMOROSO MEDICAL CLINIC,2020-04-29 8:18:30,2020-04-29 8:18:30,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000002490,2664,AMOROSO MEDICAL CLINIC,2020-04-19 8:05:57,2020-04-19 8:05:57,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000002490,8674,AMOROSO MEDICAL CLINIC,2020-04-24 8:33:40,2020-04-24 8:33:40,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000002490,183,AMOROSO MEDICAL CLINIC,2020-04-16 8:29:55,2020-04-16 8:29:55,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000002490,896,AMOROSO MEDICAL CLINIC,2020-04-17 8:05:19,2020-04-17 8:05:19,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000002490,10431,AMOROSO MEDICAL CLINIC,2020-04-25 9:24:46,2020-04-25 9:24:46,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002490,11777,AMOROSO MEDICAL CLINIC,2020-04-26 8:59:13,2020-04-26 8:59:13,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000002490,3848,AMOROSO MEDICAL CLINIC,2020-04-20 9:03:17,2020-04-20 9:03:17,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000002490,14947,AMOROSO MEDICAL CLINIC,2020-04-28 9:02:13,2020-04-28 9:02:13,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000002490,13033,AMOROSO MEDICAL CLINIC,2020-04-27 8:18:05,2020-04-27 8:18:05,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000002490,7392,AMOROSO MEDICAL CLINIC,2020-04-23 9:06:46,2020-04-23 9:06:46,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002490,4727,AMOROSO MEDICAL CLINIC,2020-04-21 8:25:53,2020-04-21 8:25:53,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000002490,1992,AMOROSO MEDICAL CLINIC,2020-04-18 8:56:05,2020-04-18 8:56:05,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000002495,1117,SAN CARLOS DOCTORS' HOSPITAL,2020-04-17 8:54:57,2020-04-17 8:54:57,2020-04-17,2,0,9,0,0,0,0,0
DOH000000000002495,3718,SAN CARLOS DOCTORS' HOSPITAL,2020-04-20 8:28:48,2020-04-20 8:28:48,2020-04-20,2,0,9,0,0,0,0,0
DOH000000000002495,10035,SAN CARLOS DOCTORS' HOSPITAL,2020-04-25 8:09:38,2020-04-25 8:09:38,2020-04-25,2,0,9,0,0,0,1,0
DOH000000000002495,8821,SAN CARLOS DOCTORS' HOSPITAL,2020-04-24 8:57:29,2020-04-24 8:57:29,2020-04-24,2,0,9,0,0,0,1,0
DOH000000000002495,15714,SAN CARLOS DOCTORS' HOSPITAL,2020-04-28 17:19:06,2020-04-28 17:19:06,2020-04-28,2,0,9,0,0,0,1,0
DOH000000000002495,5946,SAN CARLOS DOCTORS' HOSPITAL,2020-04-22 8:35:55,2020-04-22 8:35:55,2020-04-22,2,0,9,0,0,0,1,0
DOH000000000002495,1747,SAN CARLOS DOCTORS' HOSPITAL,2020-04-18 7:58:35,2020-04-18 7:58:35,2020-04-18,2,0,9,0,0,0,0,0
DOH000000000002495,13192,SAN CARLOS DOCTORS' HOSPITAL,2020-04-27 8:37:44,2020-04-27 8:37:44,2020-04-27,2,0,9,0,0,0,1,0
DOH000000000002495,16358,SAN CARLOS DOCTORS' HOSPITAL,2020-04-29 8:32:11,2020-04-29 8:32:11,2020-04-29,2,0,9,0,0,0,1,0
DOH000000000002495,4948,SAN CARLOS DOCTORS' HOSPITAL,2020-04-21 9:21:12,2020-04-21 9:21:12,2020-04-21,2,0,9,0,0,0,0,0
DOH000000000002495,2680,SAN CARLOS DOCTORS' HOSPITAL,2020-04-19 8:09:24,2020-04-19 8:09:24,2020-04-19,2,0,9,0,0,0,0,0
DOH000000000002495,11433,SAN CARLOS DOCTORS' HOSPITAL,2020-04-26 8:04:57,2020-04-26 8:04:57,2020-04-26,2,0,9,0,0,0,1,0
DOH000000000002495,7250,SAN CARLOS DOCTORS' HOSPITAL,2020-04-23 8:39:09,2020-04-23 8:39:09,2020-04-23,2,0,9,0,0,0,1,0
DOH000000000002495,397,SAN CARLOS DOCTORS' HOSPITAL,2020-04-16 11:03:41,2020-04-16 11:03:41,2020-04-16,2,0,9,0,0,0,0,0
DOH000000000002499,16807,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-29 10:17:28,2020-04-29 10:17:28,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000002499,14295,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-28 7:20:05,2020-04-28 7:20:05,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000002499,5479,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-21 19:50:09,2020-04-21 19:50:09,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000002499,11565,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-26 8:19:37,2020-04-26 8:19:37,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000002499,6218,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-22 9:53:38,2020-04-22 9:53:38,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000002499,9296,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-24 11:53:44,2020-04-24 11:53:44,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000002499,13120,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-27 8:28:08,2020-04-27 8:28:08,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000002499,10519,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-25 10:07:18,2020-04-25 10:07:18,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002499,7231,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-23 8:35:21,2020-04-23 8:35:21,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002505,14396,C.P. REYES HOSPITAL,2020-04-28 7:47:25,2020-04-28 7:47:25,2020-04-28,0,1,0,8,0,0,1,0
DOH000000000002505,13368,C.P. REYES HOSPITAL,2020-04-27 9:08:23,2020-04-27 9:08:23,2020-04-27,0,1,0,7,0,0,0,8
DOH000000000002505,16317,C.P. REYES HOSPITAL,2020-04-29 8:26:35,2020-04-29 8:26:35,2020-04-29,0,1,0,8,0,0,1,0
DOH000000000002506,11828,"JAVONILLO HOSPITAL, INC.",2020-04-26 9:14:07,2020-04-26 9:14:07,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000002506,1019,"JAVONILLO HOSPITAL, INC.",2020-04-17 8:29:03,2020-04-17 8:29:03,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000002506,7146,"JAVONILLO HOSPITAL, INC.",2020-04-23 8:24:05,2020-04-23 8:24:05,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000002506,2879,"JAVONILLO HOSPITAL, INC.",2020-04-19 9:04:06,2020-04-19 9:04:06,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000002506,3833,"JAVONILLO HOSPITAL, INC.",2020-04-20 8:58:55,2020-04-20 8:58:55,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000002506,5787,"JAVONILLO HOSPITAL, INC.",2020-04-22 8:10:56,2020-04-22 8:10:56,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000002506,4995,"JAVONILLO HOSPITAL, INC.",2020-04-21 9:50:16,2020-04-21 9:50:16,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000002506,16403,"JAVONILLO HOSPITAL, INC.",2020-04-29 8:37:49,2020-04-29 8:37:49,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000002506,8454,"JAVONILLO HOSPITAL, INC.",2020-04-24 8:08:20,2020-04-24 8:08:20,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000002506,10015,"JAVONILLO HOSPITAL, INC.",2020-04-25 8:07:18,2020-04-25 8:07:18,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000002506,14991,"JAVONILLO HOSPITAL, INC.",2020-04-28 9:12:36,2020-04-28 9:12:36,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000002506,2417,"JAVONILLO HOSPITAL, INC.",2020-04-18 18:46:07,2020-04-18 18:46:07,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000002506,13393,"JAVONILLO HOSPITAL, INC.",2020-04-27 9:14:03,2020-04-27 9:14:03,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000002523,4295,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-20 16:12:49,2020-04-20 16:12:49,2020-04-20,1,0,2,0,1,0,1,0
DOH000000000002523,5460,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-21 18:15:02,2020-04-21 18:15:02,2020-04-21,1,0,2,0,1,0,1,0
DOH000000000002523,11097,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-25 18:27:04,2020-04-25 18:27:04,2020-04-25,1,0,1,1,2,0,1,0
DOH000000000002523,6692,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-22 17:52:24,2020-04-22 17:52:24,2020-04-22,1,0,1,1,2,0,1,0
DOH000000000002523,9379,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-24 13:12:51,2020-04-24 13:12:51,2020-04-24,1,0,1,1,2,0,1,0
DOH000000000002523,15755,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-28 18:49:16,2020-04-28 18:49:16,2020-04-28,1,0,0,2,2,0,1,0
DOH000000000002523,12515,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-26 17:39:39,2020-04-26 17:39:39,2020-04-26,2,0,1,1,2,0,1,0
DOH000000000002523,14131,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-27 18:35:14,2020-04-27 18:35:14,2020-04-27,2,0,1,1,2,0,1,0
DOH000000000002523,8095,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL,2020-04-23 17:15:49,2020-04-23 17:15:49,2020-04-23,1,0,1,1,2,0,1,0
DOH000000000002532,7767,ST. PAUL GENERAL HOSPITAL,2020-04-23 12:10:39,2020-04-23 12:10:39,2020-04-23,0,0,1,0,0,0,0,0
DOH000000000002532,6551,ST. PAUL GENERAL HOSPITAL,2020-04-22 14:32:00,2020-04-22 14:32:00,2020-04-22,0,0,1,0,0,0,0,0
